date,country,region,place,cases,deaths,recoveries
2020-04-15,US,Virginia,King George,17,0,0
2020-04-15,US,Virginia,King William,2,0,0
2020-04-15,US,Virginia,King and Queen,2,0,0
2020-04-15,US,Oklahoma,Kingfisher,6,0,0
2020-04-15,US,California,Kings,13,1,0
2020-04-15,US,South Dakota,Kingsbury,0,0,0
2020-04-15,US,Oklahoma,Kiowa,2,0,0
2020-04-15,US,Colorado,Kit Carson,8,1,0
2020-04-15,US,Washington,Kitsap,132,1,0
2020-04-15,US,Washington,Kittitas,14,0,0
2020-04-15,US,Oregon,Klamath,26,0,0
2020-04-15,US,Texas,Kleberg,3,1,0
2020-04-15,US,Washington,Klickitat,15,2,0
2020-04-15,US,Kentucky,Knott,1,0,0
2020-04-15,US,Illinois,Knox,2,0,0
2020-04-15,US,Indiana,Knox,16,0,0
2020-04-15,US,Kentucky,Knox,1,0,0
2020-04-15,US,Maine,Knox,12,0,0
2020-04-15,US,Nebraska,Knox,2,0,0
2020-04-15,US,Ohio,Knox,10,1,0
2020-04-15,US,Tennessee,Knox,174,4,0
2020-04-15,US,Texas,Knox,1,0,0
2020-04-15,US,Minnesota,Koochiching,1,0,0
2020-04-15,US,Idaho,Kootenai,45,0,0
2020-04-15,US,Indiana,Kosciusko,19,1,0
2020-04-15,US,Iowa,Kossuth,1,0,0
2020-04-15,US,Wisconsin,La Crosse,25,0,0
2020-04-15,US,Arizona,La Paz,5,0,0
2020-04-15,US,Colorado,La Plata,44,0,0
2020-04-15,US,Indiana,LaGrange,14,1,0
2020-04-15,US,Indiana,LaPorte,42,4,0
2020-04-15,US,Illinois,LaSalle,24,1,0
2020-04-15,US,Louisiana,LaSalle,13,0,0
2020-04-15,US,Kansas,Labette,20,0,0
2020-04-15,US,Minnesota,Lac qui Parle,1,0,0
2020-04-15,US,Pennsylvania,Lackawanna,527,26,0
2020-04-15,US,Arkansas,Lafayette,4,0,0
2020-04-15,US,Florida,Lafayette,1,0,0
2020-04-15,US,Louisiana,Lafayette,375,16,0
2020-04-15,US,Mississippi,Lafayette,36,2,0
2020-04-15,US,Missouri,Lafayette,28,1,0
2020-04-15,US,Wisconsin,Lafayette,3,0,0
2020-04-15,US,Louisiana,Lafourche,499,15,0
2020-04-15,US,California,Lake,5,0,0
2020-04-15,US,Colorado,Lake,5,0,0
2020-04-15,US,Florida,Lake,179,5,0
2020-04-15,US,Illinois,Lake,1711,62,0
2020-04-15,US,Indiana,Lake,876,33,0
2020-04-15,US,Michigan,Lake,2,0,0
2020-04-15,US,Montana,Lake,5,0,0
2020-04-15,US,Ohio,Lake,124,6,0
2020-04-15,US,South Dakota,Lake,2,0,0
2020-04-15,US,Tennessee,Lake,4,0,0
2020-04-15,US,Alabama,Lamar,7,0,0
2020-04-15,US,Georgia,Lamar,21,0,0
2020-04-15,US,Mississippi,Lamar,48,1,0
2020-04-15,US,Texas,Lamar,7,0,0
2020-04-15,US,Texas,Lamb,2,0,0
2020-04-15,US,Vermont,Lamoille,22,2,0
2020-04-15,US,Texas,Lampasas,3,0,0
2020-04-15,US,Nebraska,Lancaster,57,1,0
2020-04-15,US,Pennsylvania,Lancaster,914,69,0
2020-04-15,US,South Carolina,Lancaster,68,2,0
2020-04-15,US,Virginia,Lancaster,1,0,0
2020-04-15,US,Oregon,Lane,44,1,0
2020-04-15,US,Georgia,Lanier,5,1,0
2020-04-15,US,Michigan,Lapeer,125,10,0
2020-04-15,US,Wyoming,Laramie,64,0,0
2020-04-15,US,Colorado,Larimer,198,9,0
2020-04-15,US,Kentucky,Larue,4,0,0
2020-04-15,US,Colorado,Las Animas,2,0,0
2020-04-15,US,Idaho,Latah,3,0,0
2020-04-15,US,Oklahoma,Latimer,4,1,0
2020-04-15,US,Alabama,Lauderdale,22,4,0
2020-04-15,US,Mississippi,Lauderdale,165,12,0
2020-04-15,US,Tennessee,Lauderdale,9,0,0
2020-04-15,US,Kentucky,Laurel,11,2,0
2020-04-15,US,Georgia,Laurens,35,1,0
2020-04-15,US,South Carolina,Laurens,14,1,0
2020-04-15,US,Texas,Lavaca,4,0,0
2020-04-15,US,Alabama,Lawrence,8,0,0
2020-04-15,US,Arkansas,Lawrence,11,1,0
2020-04-15,US,Illinois,Lawrence,2,0,0
2020-04-15,US,Indiana,Lawrence,73,9,0
2020-04-15,US,Kentucky,Lawrence,1,0,0
2020-04-15,US,Mississippi,Lawrence,7,0,0
2020-04-15,US,Ohio,Lawrence,17,0,0
2020-04-15,US,Pennsylvania,Lawrence,55,5,0
2020-04-15,US,South Dakota,Lawrence,9,0,0
2020-04-15,US,Tennessee,Lawrence,15,0,0
2020-04-15,US,Oklahoma,Le Flore,4,0,0
2020-04-15,US,Minnesota,Le Sueur,21,0,0
2020-04-15,US,New Mexico,Lea,2,0,0
2020-04-15,US,Mississippi,Leake,40,1,0
2020-04-15,US,Kansas,Leavenworth,95,1,0
2020-04-15,US,Pennsylvania,Lebanon,349,2,0
2020-04-15,US,Alabama,Lee,269,12,0
2020-04-15,US,Arkansas,Lee,3,1,0
2020-04-15,US,Florida,Lee,677,22,0
2020-04-15,US,Georgia,Lee,264,15,0
2020-04-15,US,Illinois,Lee,15,0,0
2020-04-15,US,Iowa,Lee,2,0,0
2020-04-15,US,Mississippi,Lee,46,4,0
2020-04-15,US,North Carolina,Lee,16,0,0
2020-04-15,US,South Carolina,Lee,34,3,0
2020-04-15,US,Texas,Lee,2,0,0
2020-04-15,US,Virginia,Lee,6,0,0
2020-04-15,US,Michigan,Leelanau,5,0,0
2020-04-15,US,Mississippi,Leflore,55,6,0
2020-04-15,US,Pennsylvania,Lehigh,1922,25,0
2020-04-15,US,Michigan,Lenawee,56,0,0
2020-04-15,US,North Carolina,Lenoir,15,0,0
2020-04-15,US,Florida,Leon,154,0,0
2020-04-15,US,Texas,Leon,3,0,0
2020-04-15,US,Kentucky,Leslie,2,0,0
2020-04-15,US,Kentucky,Letcher,1,0,0
2020-04-15,US,Florida,Levy,7,0,0
2020-04-15,US,Idaho,Lewis,0,0,0
2020-04-15,US,Kentucky,Lewis,2,0,0
2020-04-15,US,New York,Lewis,7,0,0
2020-04-15,US,Tennessee,Lewis,2,0,0
2020-04-15,US,Washington,Lewis,19,2,0
2020-04-15,US,West Virginia,Lewis,2,0,0
2020-04-15,US,Montana,Lewis and Clark,16,0,0
2020-04-15,US,South Carolina,Lexington,218,8,0
2020-04-15,US,Virginia,Lexington,3,0,0
2020-04-15,US,Florida,Liberty,2,0,0
2020-04-15,US,Georgia,Liberty,26,0,0
2020-04-15,US,Montana,Liberty,1,0,0
2020-04-15,US,Texas,Liberty,23,0,0
2020-04-15,US,Ohio,Licking,88,3,0
2020-04-15,US,Alabama,Limestone,37,0,0
2020-04-15,US,Texas,Limestone,11,1,0
2020-04-15,US,Arkansas,Lincoln,59,0,0
2020-04-15,US,Colorado,Lincoln,2,0,0
2020-04-15,US,Georgia,Lincoln,9,0,0
2020-04-15,US,Idaho,Lincoln,15,0,0
2020-04-15,US,Kentucky,Lincoln,1,0,0
2020-04-15,US,Louisiana,Lincoln,41,0,0
2020-04-15,US,Maine,Lincoln,12,0,0
2020-04-15,US,Minnesota,Lincoln,2,0,0
2020-04-15,US,Mississippi,Lincoln,81,4,0
2020-04-15,US,Missouri,Lincoln,35,1,0
2020-04-15,US,Montana,Lincoln,7,1,0
2020-04-15,US,Nebraska,Lincoln,17,1,0
2020-04-15,US,Nevada,Lincoln,1,0,0
2020-04-15,US,New Mexico,Lincoln,1,0,0
2020-04-15,US,North Carolina,Lincoln,15,0,0
2020-04-15,US,Oklahoma,Lincoln,10,0,0
2020-04-15,US,Oregon,Lincoln,4,0,0
2020-04-15,US,South Dakota,Lincoln,65,0,0
2020-04-15,US,Tennessee,Lincoln,9,0,0
2020-04-15,US,Washington,Lincoln,2,0,0
2020-04-15,US,West Virginia,Lincoln,1,0,0
2020-04-15,US,Wyoming,Lincoln,5,0,0
2020-04-15,US,Iowa,Linn,276,21,0
2020-04-15,US,Kansas,Linn,6,0,0
2020-04-15,US,Missouri,Linn,5,1,0
2020-04-15,US,Oregon,Linn,53,4,0
2020-04-15,US,Connecticut,Litchfield,490,35,0
2020-04-15,US,Texas,Live Oak,3,0,0
2020-04-15,US,Illinois,Livingston,17,0,0
2020-04-15,US,Kentucky,Livingston,1,0,0
2020-04-15,US,Louisiana,Livingston,133,5,0
2020-04-15,US,Michigan,Livingston,254,7,0
2020-04-15,US,Missouri,Livingston,2,0,0
2020-04-15,US,New York,Livingston,34,3,0
2020-04-15,US,Texas,Llano,3,0,0
2020-04-15,US,Arkansas,Logan,2,0,0
2020-04-15,US,Colorado,Logan,13,0,0
2020-04-15,US,Illinois,Logan,4,0,0
2020-04-15,US,Kentucky,Logan,10,0,0
2020-04-15,US,Nebraska,Logan,0,0,0
2020-04-15,US,Ohio,Logan,8,0,0
2020-04-15,US,Oklahoma,Logan,7,0,0
2020-04-15,US,West Virginia,Logan,8,1,0
2020-04-15,US,Georgia,Long,2,0,0
2020-04-15,US,Arkansas,Lonoke,30,0,0
2020-04-15,US,Ohio,Lorain,203,7,0
2020-04-15,US,New Mexico,Los Alamos,6,0,0
2020-04-15,US,California,Los Angeles,10517,405,0
2020-04-15,US,Tennessee,Loudon,17,0,0
2020-04-15,US,Virginia,Loudoun,367,7,0
2020-04-15,US,Iowa,Louisa,166,0,0
2020-04-15,US,Virginia,Louisa,29,0,0
2020-04-15,US,Oklahoma,Love,2,0,0
2020-04-15,US,Alabama,Lowndes,20,0,0
2020-04-15,US,Georgia,Lowndes,75,3,0
2020-04-15,US,Mississippi,Lowndes,27,0,0
2020-04-15,US,Texas,Lubbock,330,25,0
2020-04-15,US,Ohio,Lucas,596,28,0
2020-04-15,US,Michigan,Luce,1,0,0
2020-04-15,US,Georgia,Lumpkin,11,0,0
2020-04-15,US,New Mexico,Luna,2,0,0
2020-04-15,US,Virginia,Lunenburg,3,0,0
2020-04-15,US,Pennsylvania,Luzerne,1567,27,0
2020-04-15,US,Pennsylvania,Lycoming,30,0,0
2020-04-15,US,South Dakota,Lyman,2,0,0
2020-04-15,US,Virginia,Lynchburg,34,0,0
2020-04-15,US,Texas,Lynn,5,0,0
2020-04-15,US,Iowa,Lyon,4,0,0
2020-04-15,US,Kansas,Lyon,32,0,0
2020-04-15,US,Kentucky,Lyon,13,2,0
2020-04-15,US,Minnesota,Lyon,5,0,0
2020-04-15,US,Nevada,Lyon,10,0,0
2020-04-15,US,Michigan,Mackinac,4,0,0
2020-04-15,US,Michigan,Macomb,3792,330,0
2020-04-15,US,Alabama,Macon,19,2,0
2020-04-15,US,Georgia,Macon,47,0,0
2020-04-15,US,Illinois,Macon,44,5,0
2020-04-15,US,Missouri,Macon,2,0,0
2020-04-15,US,North Carolina,Macon,2,1,0
2020-04-15,US,Tennessee,Macon,27,2,0
2020-04-15,US,Illinois,Macoupin,17,0,0
2020-04-15,US,California,Madera,33,2,0
2020-04-15,US,Alabama,Madison,191,3,0
2020-04-15,US,Arkansas,Madison,1,0,0
2020-04-15,US,Florida,Madison,15,0,0
2020-04-15,US,Georgia,Madison,13,1,0
2020-04-15,US,Idaho,Madison,5,0,0
2020-04-15,US,Illinois,Madison,135,2,0
2020-04-15,US,Indiana,Madison,273,24,0
2020-04-15,US,Iowa,Madison,3,1,0
2020-04-15,US,Kentucky,Madison,21,1,0
2020-04-15,US,Louisiana,Madison,2,0,0
2020-04-15,US,Mississippi,Madison,112,3,0
2020-04-15,US,Missouri,Madison,1,0,0
2020-04-15,US,Montana,Madison,8,1,0
2020-04-15,US,Nebraska,Madison,6,2,0
2020-04-15,US,New York,Madison,110,3,0
2020-04-15,US,Ohio,Madison,24,3,0
2020-04-15,US,Tennessee,Madison,73,0,0
2020-04-15,US,Texas,Madison,1,0,0
2020-04-15,US,Virginia,Madison,8,0,0
2020-04-15,US,Iowa,Mahaska,7,0,0
2020-04-15,US,Minnesota,Mahnomen,1,0,0
2020-04-15,US,Ohio,Mahoning,486,41,0
2020-04-15,US,Oklahoma,Major,2,1,0
2020-04-15,US,Oregon,Malheur,4,0,0
2020-04-15,US,Virginia,Manassas,53,0,0
2020-04-15,US,Virginia,Manassas Park,14,0,0
2020-04-15,US,Florida,Manatee,276,19,0
2020-04-15,US,Michigan,Manistee,10,0,0
2020-04-15,US,Wisconsin,Manitowoc,4,0,0
2020-04-15,US,Wisconsin,Marathon,14,1,0
2020-04-15,US,Alabama,Marengo,23,1,0
2020-04-15,US,Arizona,Maricopa,2146,60,0
2020-04-15,US,Missouri,Maries,2,0,0
2020-04-15,US,California,Marin,171,10,0
2020-04-15,US,Wisconsin,Marinette,4,1,0
2020-04-15,US,Alabama,Marion,58,4,0
2020-04-15,US,Arkansas,Marion,1,0,0
2020-04-15,US,Florida,Marion,107,3,0
2020-04-15,US,Georgia,Marion,17,0,0
2020-04-15,US,Illinois,Marion,17,0,0
2020-04-15,US,Indiana,Marion,3204,155,0
2020-04-15,US,Iowa,Marion,3,0,0
2020-04-15,US,Kansas,Marion,5,0,0
2020-04-15,US,Kentucky,Marion,11,0,0
2020-04-15,US,Mississippi,Marion,34,0,0
2020-04-15,US,Ohio,Marion,164,0,0
2020-04-15,US,Oregon,Marion,294,10,0
2020-04-15,US,South Carolina,Marion,8,1,0
2020-04-15,US,Tennessee,Marion,26,1,0
2020-04-15,US,West Virginia,Marion,41,1,0
2020-04-15,US,South Carolina,Marlboro,15,0,0
2020-04-15,US,Michigan,Marquette,27,5,0
2020-04-15,US,Wisconsin,Marquette,3,0,0
2020-04-15,US,Alabama,Marshall,106,2,0
2020-04-15,US,Illinois,Marshall,2,0,0
2020-04-15,US,Indiana,Marshall,19,0,0
2020-04-15,US,Iowa,Marshall,44,0,0
2020-04-15,US,Kentucky,Marshall,12,0,0
2020-04-15,US,Mississippi,Marshall,35,2,0
2020-04-15,US,Oklahoma,Marshall,1,0,0
2020-04-15,US,South Dakota,Marshall,1,0,0
2020-04-15,US,Tennessee,Marshall,9,1,0
2020-04-15,US,West Virginia,Marshall,7,0,0
2020-04-15,US,Florida,Martin,138,4,0
2020-04-15,US,Indiana,Martin,5,0,0
2020-04-15,US,Kentucky,Martin,1,0,0
2020-04-15,US,Minnesota,Martin,39,4,0
2020-04-15,US,North Carolina,Martin,7,0,0
2020-04-15,US,Texas,Martin,2,0,0
2020-04-15,US,Virginia,Martinsville,0,0,0
2020-04-15,US,Illinois,Mason,3,0,0
2020-04-15,US,Kentucky,Mason,6,0,0
2020-04-15,US,Michigan,Mason,3,0,0
2020-04-15,US,Texas,Mason,1,0,0
2020-04-15,US,Washington,Mason,19,0,0
2020-04-15,US,West Virginia,Mason,9,0,0
2020-04-15,US,Illinois,Massac,4,0,0
2020-04-15,US,Texas,Matagorda,51,3,0
2020-04-15,US,Alaska,Matanuska-Susitna,15,0,0
2020-04-15,US,Virginia,Mathews,3,0,0
2020-04-15,US,Hawaii,Maui,92,3,0
2020-04-15,US,Tennessee,Maury,33,0,0
2020-04-15,US,Texas,Maverick,10,0,0
2020-04-15,US,Oklahoma,Mayes,16,3,0
2020-04-15,US,Oklahoma,McClain,19,0,0
2020-04-15,US,South Dakota,McCook,3,1,0
2020-04-15,US,South Carolina,McCormick,4,1,0
2020-04-15,US,Kentucky,McCracken,24,2,0
2020-04-15,US,Kentucky,McCreary,9,0,0
2020-04-15,US,Texas,McCulloch,3,0,0
2020-04-15,US,Oklahoma,McCurtain,7,0,0
2020-04-15,US,Missouri,McDonald,4,0,0
2020-04-15,US,Illinois,McDonough,2,0,0
2020-04-15,US,North Carolina,McDowell,20,0,0
2020-04-15,US,West Virginia,McDowell,6,0,0
2020-04-15,US,Georgia,McDuffie,30,2,0
2020-04-15,US,Illinois,McHenry,264,11,0
2020-04-15,US,North Dakota,McHenry,1,1,0
2020-04-15,US,Georgia,McIntosh,3,0,0
2020-04-15,US,North Dakota,McIntosh,1,0,0
2020-04-15,US,Oklahoma,McIntosh,1,0,0
2020-04-15,US,Pennsylvania,McKean,4,0,0
2020-04-15,US,North Dakota,McKenzie,9,0,0
2020-04-15,US,New Mexico,McKinley,242,2,0
2020-04-15,US,Illinois,McLean,82,2,0
2020-04-15,US,Kentucky,McLean,6,1,0
2020-04-15,US,North Dakota,McLean,3,0,0
2020-04-15,US,Texas,McLennan,74,3,0
2020-04-15,US,Minnesota,McLeod,2,0,0
2020-04-15,US,Tennessee,McMinn,5,0,0
2020-04-15,US,Tennessee,McNairy,9,0,0
2020-04-15,US,Kansas,McPherson,14,0,0
2020-04-15,US,Kentucky,Meade,2,1,0
2020-04-15,US,South Dakota,Meade,1,0,0
2020-04-15,US,Montana,Meagher,1,0,0
2020-04-15,US,North Carolina,Mecklenburg,1015,16,0
2020-04-15,US,Virginia,Mecklenburg,57,0,0
2020-04-15,US,Michigan,Mecosta,11,1,0
2020-04-15,US,Ohio,Medina,122,10,0
2020-04-15,US,Texas,Medina,13,1,0
2020-04-15,US,Minnesota,Meeker,3,0,0
2020-04-15,US,Ohio,Meigs,2,0,0
2020-04-15,US,Tennessee,Meigs,3,0,0
2020-04-15,US,Illinois,Menard,2,0,0
2020-04-15,US,California,Mendocino,4,0,0
2020-04-15,US,Kentucky,Menifee,3,0,0
2020-04-15,US,Michigan,Menominee,1,0,0
2020-04-15,US,Wisconsin,Menominee,1,0,0
2020-04-15,US,California,Merced,76,3,0
2020-04-15,US,Illinois,Mercer,3,0,0
2020-04-15,US,Kentucky,Mercer,9,0,0
2020-04-15,US,New Jersey,Mercer,1856,76,0
2020-04-15,US,North Dakota,Mercer,0,0,0
2020-04-15,US,Ohio,Mercer,13,1,0
2020-04-15,US,Pennsylvania,Mercer,47,0,0
2020-04-15,US,West Virginia,Mercer,8,0,0
2020-04-15,US,Georgia,Meriwether,26,0,0
2020-04-15,US,Nebraska,Merrick,2,0,0
2020-04-15,US,New Hampshire,Merrimack,81,0,0
2020-04-15,US,Colorado,Mesa,35,0,0
2020-04-15,US,Indiana,Miami,17,0,0
2020-04-15,US,Kansas,Miami,4,0,0
2020-04-15,US,Ohio,Miami,125,21,0
2020-04-15,US,Florida,Miami-Dade,8066,146,0
2020-04-15,US,Michigan,Michigan Department of Corrections (MDOC),472,12,0
2020-04-15,US,Connecticut,Middlesex,379,28,0
2020-04-15,US,Massachusetts,Middlesex,6681,221,0
2020-04-15,US,New Jersey,Middlesex,6576,248,0
2020-04-15,US,Virginia,Middlesex,3,0,0
2020-04-15,US,Michigan,Midland,36,1,0
2020-04-15,US,Texas,Midland,35,2,0
2020-04-15,US,Pennsylvania,Mifflin,15,0,0
2020-04-15,US,Texas,Milam,8,0,0
2020-04-15,US,Arkansas,Miller,28,0,0
2020-04-15,US,Georgia,Miller,15,0,0
2020-04-15,US,Iowa,Mills,2,0,0
2020-04-15,US,Wisconsin,Milwaukee,1870,105,0
2020-04-15,US,South Dakota,Miner,1,0,0
2020-04-15,US,Colorado,Mineral,2,0,0
2020-04-15,US,West Virginia,Mineral,6,0,0
2020-04-15,US,West Virginia,Mingo,1,0,0
2020-04-15,US,Idaho,Minidoka,6,0,0
2020-04-15,US,South Dakota,Minnehaha,934,2,0
2020-04-15,US,Michigan,Missaukee,2,1,0
2020-04-15,US,Arkansas,Mississippi,7,0,0
2020-04-15,US,Montana,Missoula,30,1,0
2020-04-15,US,Georgia,Mitchell,172,20,0
2020-04-15,US,Iowa,Mitchell,2,0,0
2020-04-15,US,Kansas,Mitchell,2,0,0
2020-04-15,US,North Carolina,Mitchell,4,0,0
2020-04-15,US,Texas,Mitchell,1,0,0
2020-04-15,US,Alabama,Mobile,548,17,0
2020-04-15,US,Colorado,Moffat,3,0,0
2020-04-15,US,Arizona,Mohave,45,0,0
2020-04-15,US,Missouri,Moniteau,4,0,0
2020-04-15,US,New Jersey,Monmouth,4122,167,0
2020-04-15,US,California,Mono,23,1,0
2020-04-15,US,Iowa,Monona,6,0,0
2020-04-15,US,West Virginia,Monongalia,83,2,0
2020-04-15,US,Alabama,Monroe,7,1,0
2020-04-15,US,Arkansas,Monroe,2,0,0
2020-04-15,US,Florida,Monroe,66,3,0
2020-04-15,US,Georgia,Monroe,13,1,0
2020-04-15,US,Illinois,Monroe,49,4,0
2020-04-15,US,Indiana,Monroe,95,2,0
2020-04-15,US,Kentucky,Monroe,3,0,0
2020-04-15,US,Michigan,Monroe,211,9,0
2020-04-15,US,Mississippi,Monroe,46,2,0
2020-04-15,US,New York,Monroe,884,56,0
2020-04-15,US,Ohio,Monroe,2,0,0
2020-04-15,US,Pennsylvania,Monroe,872,28,0
2020-04-15,US,Tennessee,Monroe,9,0,0
2020-04-15,US,West Virginia,Monroe,1,0,0
2020-04-15,US,Wisconsin,Monroe,10,1,0
2020-04-15,US,Texas,Montague,5,0,0
2020-04-15,US,Michigan,Montcalm,23,1,0
2020-04-15,US,California,Monterey,100,3,0
2020-04-15,US,Colorado,Montezuma,12,2,0
2020-04-15,US,Alabama,Montgomery,174,5,0
2020-04-15,US,Georgia,Montgomery,2,0,0
2020-04-15,US,Illinois,Montgomery,9,1,0
2020-04-15,US,Indiana,Montgomery,25,0,0
2020-04-15,US,Iowa,Montgomery,1,0,0
2020-04-15,US,Kansas,Montgomery,11,2,0
2020-04-15,US,Kentucky,Montgomery,8,0,0
2020-04-15,US,Maryland,Montgomery,1933,54,0
2020-04-15,US,Mississippi,Montgomery,15,1,0
2020-04-15,US,Missouri,Montgomery,6,0,0
2020-04-15,US,New York,Montgomery,32,1,0
2020-04-15,US,North Carolina,Montgomery,16,1,0
2020-04-15,US,Ohio,Montgomery,211,8,0
2020-04-15,US,Pennsylvania,Montgomery,2475,82,0
2020-04-15,US,Tennessee,Montgomery,102,2,0
2020-04-15,US,Texas,Montgomery,331,6,0
2020-04-15,US,Virginia,Montgomery,34,0,0
2020-04-15,US,Michigan,Montmorency,1,0,0
2020-04-15,US,Pennsylvania,Montour,44,0,0
2020-04-15,US,Colorado,Montrose,63,5,0
2020-04-15,US,North Carolina,Moore,88,3,0
2020-04-15,US,Tennessee,Moore,0,0,0
2020-04-15,US,Texas,Moore,52,0,0
2020-04-15,US,Louisiana,Morehouse,32,2,0
2020-04-15,US,Alabama,Morgan,42,0,0
2020-04-15,US,Colorado,Morgan,89,0,0
2020-04-15,US,Georgia,Morgan,15,0,0
2020-04-15,US,Illinois,Morgan,10,1,0
2020-04-15,US,Indiana,Morgan,105,3,0
2020-04-15,US,Kentucky,Morgan,1,0,0
2020-04-15,US,Missouri,Morgan,1,0,0
2020-04-15,US,Ohio,Morgan,2,0,0
2020-04-15,US,Tennessee,Morgan,6,0,0
2020-04-15,US,West Virginia,Morgan,6,0,0
2020-04-15,US,Kansas,Morris,2,0,0
2020-04-15,US,New Jersey,Morris,3525,212,0
2020-04-15,US,Texas,Morris,3,0,0
2020-04-15,US,Ohio,Morrow,14,0,0
2020-04-15,US,Oregon,Morrow,5,0,0
2020-04-15,US,Kansas,Morton,1,0,0
2020-04-15,US,North Dakota,Morton,21,2,0
2020-04-15,US,Texas,Motley,1,0,0
2020-04-15,US,Illinois,Moultrie,2,0,0
2020-04-15,US,North Dakota,Mountrail,29,0,0
2020-04-15,US,Minnesota,Mower,25,0,0
2020-04-15,US,Kentucky,Muhlenberg,47,2,0
2020-04-15,US,Oregon,Multnomah,430,22,0
2020-04-15,US,Georgia,Murray,17,0,0
2020-04-15,US,Minnesota,Murray,1,0,0
2020-04-15,US,Iowa,Muscatine,133,2,0
2020-04-15,US,Georgia,Muscogee,177,4,0
2020-04-15,US,Michigan,Muskegon,93,5,0
2020-04-15,US,Ohio,Muskingum,8,0,0
2020-04-15,US,Oklahoma,Muskogee,26,2,0
2020-04-15,US,Montana,Musselshell,1,0,0
2020-04-15,US,Texas,Nacogdoches,64,6,0
2020-04-15,US,California,Napa,38,2,0
2020-04-15,US,North Carolina,Nash,42,1,0
2020-04-15,US,Florida,Nassau,37,0,0
2020-04-15,US,New York,Nassau,26715,1057,0
2020-04-15,US,Louisiana,Natchitoches,42,0,0
2020-04-15,US,Wyoming,Natrona,34,0,0
2020-04-15,US,Arizona,Navajo,390,1,0
2020-04-15,US,Texas,Navarro,16,2,0
2020-04-15,US,Kentucky,Nelson,13,0,0
2020-04-15,US,Virginia,Nelson,5,0,0
2020-04-15,US,Nebraska,Nemaha,1,0,0
2020-04-15,US,Kansas,Neosho,2,0,0
2020-04-15,US,Mississippi,Neshoba,35,1,0
2020-04-15,US,Arkansas,Nevada,1,0,0
2020-04-15,US,California,Nevada,34,1,0
2020-04-15,US,Delaware,New Castle,974,20,0
2020-04-15,US,North Carolina,New Hanover,63,1,0
2020-04-15,US,Connecticut,New Haven,3758,195,0
2020-04-15,US,Virginia,New Kent,16,0,0
2020-04-15,US,Connecticut,New London,236,7,0
2020-04-15,US,Missouri,New Madrid,8,0,0
2020-04-15,US,New York,New York City,118302,8455,0
2020-04-15,US,Michigan,Newaygo,7,0,0
2020-04-15,US,South Carolina,Newberry,16,1,0
2020-04-15,US,Rhode Island,Newport,93,0,0
2020-04-15,US,Virginia,Newport News,95,1,0
2020-04-15,US,Arkansas,Newton,1,0,0
2020-04-15,US,Georgia,Newton,104,3,0
2020-04-15,US,Indiana,Newton,29,2,0
2020-04-15,US,Mississippi,Newton,14,0,0
2020-04-15,US,Missouri,Newton,9,0,0
2020-04-15,US,Texas,Newton,2,0,0
2020-04-15,US,Idaho,Nez Perce,20,9,0
2020-04-15,US,New York,Niagara,229,9,0
2020-04-15,US,Kentucky,Nicholas,1,0,0
2020-04-15,US,West Virginia,Nicholas,3,0,0
2020-04-15,US,Minnesota,Nicollet,7,1,0
2020-04-15,US,Wyoming,Niobrara,1,0,0
2020-04-15,US,Indiana,Noble,25,1,0
2020-04-15,US,Ohio,Noble,3,0,0
2020-04-15,US,Oklahoma,Noble,6,0,0
2020-04-15,US,Minnesota,Nobles,2,0,0
2020-04-15,US,Missouri,Nodaway,3,0,0
2020-04-15,US,Alaska,Nome,1,0,0
2020-04-15,US,Massachusetts,Norfolk,3122,147,0
2020-04-15,US,Virginia,Norfolk,99,2,0
2020-04-15,US,Minnesota,Norman,1,0,0
2020-04-15,US,North Carolina,Northampton,69,1,0
2020-04-15,US,Pennsylvania,Northampton,1251,25,0
2020-04-15,US,Virginia,Northampton,4,0,0
2020-04-15,US,Pennsylvania,Northumberland,56,0,0
2020-04-15,US,Virginia,Northumberland,4,0,0
2020-04-15,US,Virginia,Norton,0,0,0
2020-04-15,US,Virginia,Nottoway,5,0,0
2020-04-15,US,Oklahoma,Nowata,11,0,0
2020-04-15,US,Mississippi,Noxubee,10,0,0
2020-04-15,US,Texas,Nueces,83,0,0
2020-04-15,US,Nevada,Nye,15,0,0
2020-04-15,US,Iowa,O'Brien,3,0,0
2020-04-15,US,Michigan,Oakland,5576,392,0
2020-04-15,US,Tennessee,Obion,8,1,0
2020-04-15,US,New Jersey,Ocean,4016,166,0
2020-04-15,US,Michigan,Oceana,3,1,0
2020-04-15,US,Georgia,Oconee,43,0,0
2020-04-15,US,South Carolina,Oconee,14,0,0
2020-04-15,US,Wisconsin,Oconto,4,0,0
2020-04-15,US,Michigan,Ogemaw,4,0,0
2020-04-15,US,South Dakota,Oglala Lakota,1,0,0
2020-04-15,US,Illinois,Ogle,28,1,0
2020-04-15,US,Georgia,Oglethorpe,19,1,0
2020-04-15,US,Indiana,Ohio,1,0,0
2020-04-15,US,Kentucky,Ohio,7,0,0
2020-04-15,US,West Virginia,Ohio,22,0,0
2020-04-15,US,Florida,Okaloosa,107,1,0
2020-04-15,US,Washington,Okanogan,15,0,0
2020-04-15,US,Florida,Okeechobee,5,0,0
2020-04-15,US,Oklahoma,Okfuskee,1,0,0
2020-04-15,US,Oklahoma,Oklahoma,483,22,0
